Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption_Zone1,PowerConsumption_Zone2,PowerConsumption_Zone3
2017-07-20 03:00:00,23.46,57.65,4.908,0.102,0.133,29986.44518,20156.96203,25600.66946
2017-07-20 03:10:00,23.4,57.85,4.911,0.099,0.093,30031.09635,20111.39241,25401.841
2017-07-20 03:20:00,23.05,59.52,4.911,0.069,0.133,30184.18605,19959.49367,25431.96653
2017-07-20 03:30:00,22.96,60.22,4.911,0.099,0.104,30739.13621,20232.91139,25534.39331
2017-07-20 03:40:00,23.0,61.12,4.911,0.121,0.056,30464.8505,20164.55696,25287.36402
2017-07-20 03:50:00,22.97,61.55,4.91,0.135,0.052,29948.17276,19891.13924,25058.41004
2017-07-20 04:00:00,22.99,61.75,4.912,0.099,0.107,29667.50831,20043.03797,24955.98326
2017-07-20 04:10:00,22.84,62.29,4.912,0.102,0.093,29463.3887,19568.35443,24600.50209
2017-07-20 04:20:00,22.69,62.42,4.911,0.095,0.126,29195.48173,19317.72152,24413.72385
2017-07-20 04:30:00,22.81,63.35,4.911,0.059,0.167,29169.96678,19196.20253,24238.99582
2017-07-20 04:40:00,22.92,62.32,4.911,0.095,0.119,28347.10963,18596.20253,23829.2887
2017-07-20 04:50:00,22.95,60.69,4.915,0.099,0.082,26516.41196,17570.88608,22570.04184
2017-07-20 05:00:00,22.81,59.89,4.911,0.106,0.152,25521.3289,17088.60759,21545.77406
2017-07-20 05:10:00,22.76,60.19,4.914,0.102,0.104,25291.69435,16644.3038,19852.71967
2017-07-20 05:20:00,22.42,60.79,4.912,0.084,0.107,24596.41196,15945.56962,18756.15063
2017-07-20 05:30:00,22.62,60.35,4.911,0.091,0.133,24245.5814,16116.4557,18316.31799
2017-07-20 05:40:00,22.47,59.29,4.913,0.073,0.126,23811.82724,15786.07595,18262.09205
2017-07-20 05:50:00,22.24,59.62,4.907,0.117,0.17,23843.72093,16032.91139,18400.66946
2017-07-20 06:00:00,22.3,59.39,4.913,0.6,0.419,24481.59468,16105.06329,18539.24686
2017-07-20 06:10:00,22.42,59.15,4.911,2.245,1.841,23843.72093,16211.39241,18816.40167
2017-07-20 06:20:00,22.51,58.35,4.911,6.157,5.25,23837.34219,16336.70886,18973.05439
2017-07-20 06:30:00,22.25,59.29,4.912,14.45,11.97,24092.49169,16218.98734,19129.70711
2017-07-20 06:40:00,22.05,59.72,4.911,26.86,23.88,24507.10963,16579.74684,19093.55649
2017-07-20 06:50:00,22.06,59.52,4.911,46.86,39.72,24481.59468,17229.11392,19171.88285
2017-07-20 07:00:00,22.02,59.25,4.915,69.16,59.32,25559.60133,17787.34177,19406.86192
2017-07-20 07:10:00,22.09,59.15,4.912,95.1,82.4,26911.89369,18212.65823,19744.26778
2017-07-20 07:20:00,22.23,58.52,4.91,124.0,108.2,28748.9701,18436.70886,20069.62343
2017-07-20 07:30:00,22.37,58.39,4.911,153.6,134.9,28563.98671,19310.12658,20461.25523
2017-07-20 07:40:00,22.5,57.95,4.911,184.3,162.7,29361.3289,19868.35443,21027.61506
2017-07-20 07:50:00,22.8,57.25,4.912,216.1,191.1,29654.75083,20350.63291,21220.41841
2017-07-20 08:00:00,23.13,56.69,4.913,248.2,220.1,30165.04983,20905.06329,21792.80335
2017-07-20 08:10:00,23.46,55.92,4.915,276.7,245.1,31045.31561,21531.64557,22485.69038
2017-07-20 08:20:00,23.78,54.96,4.914,306.0,270.0,31734.21927,22279.74684,22967.69874
2017-07-20 08:30:00,24.08,54.29,4.915,336.1,295.7,32078.6711,22678.48101,23618.41004
2017-07-20 08:40:00,24.51,53.75,4.917,366.1,315.1,32403.98671,22883.5443,24202.84519
2017-07-20 08:50:00,24.99,53.02,4.918,399.4,281.4,32608.10631,23153.16456,24690.87866
2017-07-20 09:00:00,25.6,53.85,4.922,427.1,176.8,33749.90033,23544.3038,24853.55649
2017-07-20 09:10:00,26.78,53.52,4.917,461.1,124.3,34617.40864,23965.82278,25450.04184
2017-07-20 09:20:00,27.63,52.39,4.909,491.2,118.3,35191.49502,24383.5443,26016.40167
2017-07-20 09:30:00,28.07,52.72,4.912,519.0,119.2,35714.5515,24911.39241,26600.83682
2017-07-20 09:40:00,28.6,51.82,4.911,547.4,120.8,36154.68439,25241.77215,26829.79079
2017-07-20 09:50:00,28.82,49.72,4.911,573.8,122.6,36728.77076,25241.77215,27245.52301
2017-07-20 10:00:00,29.1,47.88,4.91,599.7,124.6,37302.85714,26005.06329,27685.35565
2017-07-20 10:10:00,29.35,48.22,4.911,621.6,126.4,37717.47508,26267.08861,28281.841
2017-07-20 10:20:00,29.54,49.15,4.911,643.8,128.1,38163.98671,26775.94937,28354.14226
2017-07-20 10:30:00,29.51,50.05,4.907,667.8,128.5,38833.75415,26806.32911,28751.79916
2017-07-20 10:40:00,29.51,49.62,4.913,690.5,128.5,39267.50831,27558.22785,28998.82845
2017-07-20 10:50:00,29.61,48.85,4.91,711.0,129.0,39375.94684,27649.36709,29288.03347
2017-07-20 11:00:00,29.5,49.55,4.913,729.0,130.8,39924.51827,27710.12658,29547.11297
2017-07-20 11:10:00,29.65,49.62,4.911,747.0,132.6,40371.0299,27968.35443,29703.76569
2017-07-20 11:20:00,29.47,52.55,4.913,761.0,135.4,40919.60133,27801.26582,30101.42259
2017-07-20 11:30:00,29.3,53.12,4.184,776.0,136.3,40836.67774,28108.86076,30426.77824
2017-07-20 11:40:00,29.05,56.16,0.065,789.0,137.8,40868.57143,28063.29114,30655.73222
2017-07-20 11:50:00,28.85,56.12,0.066,800.0,139.5,40996.14618,28359.49367,31041.33891
2017-07-20 12:00:00,28.8,56.09,0.065,812.0,139.5,41168.37209,28230.37975,31155.8159
2017-07-20 12:10:00,28.85,56.12,0.064,823.0,138.4,41487.30897,28143.03797,31511.29707
2017-07-20 12:20:00,28.87,56.73,0.065,834.0,136.9,41653.15615,28215.18987,31866.77824
2017-07-20 12:30:00,29.06,56.23,0.064,841.0,135.8,41321.46179,27953.16456,31927.02929
2017-07-20 12:40:00,29.08,57.09,0.066,844.0,136.3,41914.68439,28192.40506,32101.75732
2017-07-20 12:50:00,29.04,55.92,0.064,847.0,135.1,41372.49169,28283.5443,32077.6569
2017-07-20 13:00:00,29.22,56.89,0.066,850.0,135.3,41161.99336,28636.70886,31872.80335
2017-07-20 13:10:00,29.29,56.83,0.066,850.0,134.9,41461.79402,28739.24051,31975.23013
2017-07-20 13:20:00,29.36,56.89,0.067,848.0,135.5,41678.6711,28856.96203,32162.00837
2017-07-20 13:30:00,29.24,56.02,0.066,848.0,134.7,41570.23256,28989.87342,32113.80753
2017-07-20 13:40:00,29.44,55.59,0.065,844.0,135.3,41155.61462,28913.92405,31872.80335
2017-07-20 13:50:00,29.53,55.33,0.065,838.0,135.7,41053.55482,28910.12658,31890.87866
2017-07-20 14:00:00,29.75,54.92,0.065,832.0,136.4,41130.09967,28788.60759,31842.67782
2017-07-20 14:10:00,29.97,55.16,0.066,824.0,137.7,40670.83056,28754.43038,31800.50209
2017-07-20 14:20:00,30.28,53.26,0.067,815.0,140.2,40696.34551,28644.3038,31740.25105
2017-07-20 14:30:00,30.49,52.63,0.067,806.0,140.2,40020.19934,28393.67089,31661.92469
2017-07-20 14:40:00,30.53,51.69,0.067,793.0,141.9,39962.7907,28196.20253,31643.84937
2017-07-20 14:50:00,30.69,51.59,0.067,776.0,141.7,40039.33555,27975.94937,31559.49791
2017-07-20 15:00:00,30.66,51.72,0.067,764.0,140.0,39803.32226,27778.48101,31354.64435
2017-07-20 15:10:00,30.93,50.52,0.065,751.0,136.3,39784.18605,27603.79747,31179.91632
2017-07-20 15:20:00,30.81,51.62,0.068,733.0,136.7,39752.29236,27368.35443,31161.841
2017-07-20 15:30:00,30.8,51.76,0.067,713.0,138.5,39490.76412,27364.55696,31041.33891
2017-07-20 15:40:00,30.8,50.26,0.068,693.9,139.2,39375.94684,27429.11392,30944.93724
2017-07-20 15:50:00,30.9,48.99,0.068,670.0,140.5,39190.96346,27425.31646,30812.38494
2017-07-20 16:00:00,31.14,45.22,0.065,646.4,141.7,38757.2093,27208.86076,30776.23431
2017-07-20 16:10:00,31.47,44.48,0.065,602.5,140.2,38419.13621,26973.41772,30854.56067
2017-07-20 16:20:00,31.47,44.32,0.065,603.2,141.0,38476.54485,27125.31646,30908.78661
2017-07-20 16:30:00,31.48,44.25,0.066,580.7,140.8,38049.16944,26627.8481,30776.23431
2017-07-20 16:40:00,31.73,44.05,0.065,559.1,144.7,38272.42525,26392.40506,30884.68619
2017-07-20 16:50:00,31.91,43.52,0.067,508.0,142.7,37717.47508,26160.75949,30884.68619
2017-07-20 17:00:00,32.01,41.65,0.068,452.6,140.1,37672.82392,26027.8481,31005.18828
2017-07-20 17:10:00,32.1,41.68,0.065,428.7,153.1,37768.50498,25948.10127,31029.2887
2017-07-20 17:20:00,32.07,41.38,0.064,464.3,158.7,37838.6711,25864.55696,31113.64017
2017-07-20 17:30:00,32.05,40.62,0.067,433.0,150.5,37519.73422,25834.17722,31270.29289
2017-07-20 17:40:00,32.44,39.65,0.067,396.8,148.3,37481.46179,25724.05063,31384.76987
2017-07-20 17:50:00,32.37,38.81,0.065,365.3,192.3,37468.70432,25796.20253,31577.57322
2017-07-20 18:00:00,32.47,38.31,0.067,329.7,263.2,37188.03987,25674.68354,31631.79916
2017-07-20 18:10:00,32.46,36.51,0.064,293.7,263.0,37570.76412,25655.6962,31667.94979
2017-07-20 18:20:00,32.52,36.81,0.067,270.7,244.0,37768.50498,25610.12658,31921.00418
2017-07-20 18:30:00,32.29,38.11,0.07,229.1,206.4,37870.56478,25465.82278,32023.43096
2017-07-20 18:40:00,32.0,39.08,0.067,185.2,166.0,37711.09635,25686.07595,32258.41004
2017-07-20 18:50:00,31.96,39.38,0.072,181.7,164.6,37870.56478,26156.96203,32758.49372
2017-07-20 19:00:00,31.96,39.61,0.071,150.7,135.0,38342.59136,26331.64557,33638.159
2017-07-20 19:10:00,31.84,39.81,0.068,70.2,59.94,39044.25249,26631.64557,34825.1046
2017-07-20 19:20:00,31.59,39.91,0.067,62.76,55.07,40294.48505,27486.07595,37162.84519
2017-07-20 19:30:00,31.46,39.71,0.07,84.0,75.9,42635.48173,29350.63291,39837.99163
2017-07-20 19:40:00,31.43,39.51,0.07,78.9,70.8,46073.62126,30789.87342,42079.33054
2017-07-20 19:50:00,31.41,38.98,0.064,74.7,64.23,47751.22924,31902.53165,42760.16736
2017-07-20 20:00:00,31.3,39.08,0.066,61.99,51.68,48408.2392,32601.26582,43398.82845
2017-07-20 20:10:00,31.19,40.01,0.071,36.27,29.72,48657.00997,32479.74684,43663.93305
2017-07-20 20:20:00,30.77,41.38,0.07,18.03,14.82,48797.34219,32498.73418,43645.85774
2017-07-20 20:30:00,30.59,40.81,0.069,7.04,5.936,48663.3887,32365.82278,43398.82845
2017-07-20 20:40:00,30.24,44.18,0.069,1.177,1.06,48771.82724,32088.60759,43181.92469
2017-07-20 20:50:00,29.54,47.65,0.068,0.256,0.204,48452.89037,31830.37975,42940.9205
2017-07-20 21:00:00,28.82,51.22,0.069,0.102,0.13,48089.30233,31602.53165,42591.46444
2017-07-20 21:10:00,28.25,54.35,0.067,0.121,0.078,48197.74086,31420.25316,42127.53138
2017-07-20 21:20:00,27.76,55.99,0.065,0.124,0.044,47642.7907,31340.50633,41627.4477
2017-07-20 21:30:00,27.59,56.45,0.072,0.088,0.107,47362.12625,31336.70886,41410.54393
2017-07-20 21:40:00,27.47,56.49,0.074,0.113,0.104,47202.65781,31268.35443,41356.31799
2017-07-20 21:50:00,27.66,55.25,0.07,0.106,0.078,47196.27907,31067.08861,41006.86192
2017-07-20 22:00:00,27.72,53.62,0.067,0.08,0.13,46634.95017,30797.46835,40518.82845
2017-07-20 22:10:00,27.15,53.58,0.063,0.084,0.111,46124.65116,30656.96203,40181.42259
2017-07-20 22:20:00,26.95,53.48,0.066,0.124,0.07,45225.24917,30368.35443,39892.21757
2017-07-20 22:30:00,26.82,53.32,0.065,0.084,0.144,44772.3588,29935.44304,39482.51046
2017-07-20 22:40:00,26.81,53.58,0.068,0.102,0.096,44096.21262,29449.36709,39169.20502
2017-07-20 22:50:00,26.75,55.29,0.085,0.099,0.085,43471.09635,29221.51899,38542.59414
2017-07-20 23:00:00,26.65,55.52,0.078,0.091,0.133,42552.55814,28754.43038,37741.25523
2017-07-20 23:10:00,26.44,55.05,0.081,0.088,0.13,41563.85382,28184.81013,37048.3682
2017-07-20 23:20:00,26.75,54.18,0.081,0.095,0.111,40811.16279,27907.59494,36433.80753
2017-07-20 23:30:00,26.94,52.75,0.078,0.084,0.1,39688.50498,27068.35443,35650.54393
2017-07-20 23:40:00,26.8,52.22,0.076,0.106,0.111,38782.72425,26893.67089,34680.50209
2017-07-20 23:50:00,26.6,52.52,0.077,0.11,0.078,37806.77741,26210.12658,33577.90795
2017-07-21 00:00:00,26.2,53.72,0.08,0.106,0.119,37436.81063,25583.5443,32589.79079
2017-07-21 00:10:00,25.64,54.35,0.082,0.106,0.122,36422.59136,25146.83544,31957.15481
2017-07-21 00:20:00,25.83,54.35,0.079,0.091,0.1,35669.90033,24577.21519,31294.39331
2017-07-21 00:30:00,26.57,52.58,0.075,0.099,0.1,34719.46844,24068.35443,30752.13389
2017-07-21 00:40:00,27.61,45.52,0.076,0.11,0.1,33762.65781,23688.60759,30101.42259
2017-07-21 00:50:00,27.7,42.88,0.075,0.106,0.063,33048.2392,23130.37975,29396.48536
2017-07-21 01:00:00,27.39,44.71,0.078,0.11,0.115,32435.8804,22598.73418,28607.19665
2017-07-21 01:10:00,27.03,45.08,0.075,0.095,0.1,31919.20266,22150.63291,27890.20921
2017-07-21 01:20:00,26.96,44.58,0.074,0.102,0.104,31459.93355,21702.53165,27215.39749
2017-07-21 01:30:00,27.0,44.51,0.075,0.117,0.082,31000.66445,21421.51899,26823.76569
2017-07-21 01:40:00,27.21,43.28,0.075,0.088,0.093,31007.04319,21129.11392,26444.1841
2017-07-21 01:50:00,27.12,44.11,0.077,0.077,0.148,30547.77409,20760.75949,25913.9749
2017-07-21 02:00:00,26.99,44.35,0.073,0.099,0.115,30145.91362,20658.22785,25606.69456
2017-07-21 02:10:00,26.95,44.41,0.073,0.091,0.107,29903.52159,20548.10127,25311.46444
2017-07-21 02:20:00,26.94,44.38,0.074,0.099,0.126,29622.85714,20274.68354,24883.68201
2017-07-21 02:30:00,27.06,43.98,0.08,0.117,0.104,29520.79734,20206.32911,24811.38075
2017-07-21 02:40:00,27.35,43.11,0.077,0.106,0.082,29316.67774,20210.12658,24630.62762
2017-07-21 02:50:00,27.31,43.31,0.078,0.077,0.111,29093.42193,19803.79747,24552.30126
2017-07-21 03:00:00,27.23,43.58,0.083,0.102,0.074,28819.13621,19792.40506,24504.10042
2017-07-21 03:10:00,27.42,43.55,0.079,0.106,0.078,28659.66777,19613.92405,24449.87448
2017-07-21 03:20:00,27.32,43.75,0.081,0.11,0.078,28621.39535,19405.06329,24606.5272
2017-07-21 03:30:00,27.13,44.41,0.078,0.099,0.082,29348.57143,19773.41772,24745.1046
2017-07-21 03:40:00,27.09,44.95,0.077,0.102,0.1,29335.81395,19583.5443,24377.57322
2017-07-21 03:50:00,27.31,44.98,0.079,0.084,0.107,28838.27243,19416.4557,24016.06695
2017-07-21 04:00:00,27.42,44.85,0.074,0.099,0.111,28615.01661,19215.18987,23919.66527
2017-07-21 04:10:00,27.45,44.01,0.078,0.095,0.137,28506.57807,19241.77215,23552.13389
2017-07-21 04:20:00,27.03,46.22,0.075,0.106,0.115,28136.6113,19017.72152,23268.95397
2017-07-21 04:30:00,26.23,46.52,0.077,0.11,0.096,27875.08306,18721.51899,22889.37238
2017-07-21 04:40:00,25.81,46.08,0.073,0.088,0.137,27103.25581,18091.13924,22660.41841
2017-07-21 04:50:00,25.76,46.35,0.079,0.113,0.085,25527.70764,17248.10127,21774.72803
2017-07-21 05:00:00,25.83,44.35,0.078,0.099,0.085,24545.38206,16537.97468,20611.88285
2017-07-21 05:10:00,25.87,46.62,0.077,0.132,0.07,23856.47841,16222.78481,18967.02929
2017-07-21 05:20:00,25.96,47.88,0.077,0.091,0.137,23448.2392,15421.51899,18099.41423
2017-07-21 05:30:00,25.6,47.95,0.076,0.102,0.096,22925.18272,15364.55696,17924.68619
2017-07-21 05:40:00,25.39,49.35,0.077,0.091,0.122,23008.10631,15121.51899,17936.7364
2017-07-21 05:50:00,25.42,49.62,0.078,0.099,0.159,22976.21262,15318.98734,18015.06276
2017-07-21 06:00:00,25.58,48.68,0.074,0.406,0.396,23524.78405,15706.32911,18153.64017
2017-07-21 06:10:00,25.6,47.02,0.074,1.675,1.382,23869.23588,16055.6962,18364.51883
2017-07-21 06:20:00,25.74,48.75,0.076,5.152,4.272,24354.01993,16101.26582,18545.27197
2017-07-21 06:30:00,26.15,47.72,0.075,13.43,11.19,24468.83721,16378.48101,18720.0
2017-07-21 06:40:00,25.59,49.15,0.075,27.2,22.26,25017.40864,16420.25316,18677.82427
2017-07-21 06:50:00,25.68,48.48,0.076,45.23,36.8,25317.2093,16693.67089,18936.90377
2017-07-21 07:00:00,26.44,44.42,0.075,66.26,54.5,25521.3289,17434.17722,19310.46025
2017-07-21 07:10:00,26.85,43.22,0.077,90.2,75.2,25986.97674,18102.53165,19443.01255
2017-07-21 07:20:00,27.06,42.18,0.076,115.3,96.8,26586.57807,18770.88608,19485.18828
2017-07-21 07:30:00,27.35,40.62,0.077,145.1,122.8,27390.299,19124.05063,19852.71967
2017-07-21 07:40:00,27.51,40.65,0.075,169.6,144.2,27996.27907,19674.68354,20419.0795
2017-07-21 07:50:00,27.53,39.98,0.075,193.8,164.5,28404.51827,20035.44304,20883.01255
2017-07-21 08:00:00,27.6,38.82,0.078,206.5,173.6,28933.95349,20745.56962,21563.84937
2017-07-21 08:10:00,27.62,38.82,0.076,229.1,191.4,29597.34219,21330.37975,22274.81172
2017-07-21 08:20:00,27.78,39.05,0.077,283.7,240.1,30464.8505,21778.48101,23124.35146
2017-07-21 08:30:00,28.09,39.45,0.078,320.7,271.1,30809.30233,22032.91139,23582.25941
2017-07-21 08:40:00,28.55,38.95,0.075,352.8,285.2,31530.09967,22678.48101,24046.19247
2017-07-21 08:50:00,29.16,37.55,0.078,386.3,235.8,32384.8505,23054.43038,24582.42678
2017-07-21 09:00:00,29.72,34.68,0.074,419.3,159.2,32888.77076,23540.50633,25028.28452
2017-07-21 09:10:00,30.26,32.48,0.077,452.1,134.2,33348.03987,23787.34177,25371.71548
2017-07-21 09:20:00,30.81,31.48,0.078,481.9,130.0,33890.23256,24201.26582,25727.19665
2017-07-21 09:30:00,31.44,30.78,0.077,511.5,130.2,34566.37874,24436.70886,25956.15063
2017-07-21 09:40:00,31.94,29.51,0.078,540.0,128.6,35089.43522,25184.81013,26456.23431
2017-07-21 09:50:00,32.52,28.81,0.081,570.3,127.0,35701.79402,24934.17722,26757.48954
2017-07-21 10:00:00,33.37,28.18,0.078,595.9,126.5,36046.24585,25051.89873,27040.66946
2017-07-21 10:10:00,34.07,26.88,0.079,621.6,124.1,36690.49834,25462.02532,27360.0
2017-07-21 10:20:00,34.66,25.94,0.076,647.4,122.7,37168.90365,25875.94937,27715.48117
2017-07-21 10:30:00,35.06,25.35,0.078,672.0,120.3,37538.87043,26236.70886,28083.01255
2017-07-21 10:40:00,35.29,24.54,0.076,694.7,118.6,37762.12625,26559.49367,28167.36402
2017-07-21 10:50:00,35.53,24.18,0.076,715.0,117.6,38061.92691,26673.41772,28733.72385
2017-07-21 11:00:00,35.82,24.18,0.077,732.0,116.8,38380.86379,26874.68354,29251.88285
2017-07-21 11:10:00,35.96,23.81,0.077,751.0,115.7,38546.71096,27037.97468,29613.38912
2017-07-21 11:20:00,36.27,22.31,0.08,765.0,112.4,39076.14618,27079.74684,30083.34728
2017-07-21 11:30:00,36.62,22.78,0.079,787.0,107.0,39057.00997,27360.75949,30474.97908
2017-07-21 11:40:00,37.13,22.04,0.078,800.0,103.9,39216.47841,27262.02532,30661.75732
2017-07-21 11:50:00,37.17,21.01,0.077,813.0,101.9,39114.4186,27584.81013,30517.15481
2017-07-21 12:00:00,37.38,20.94,0.077,825.0,99.8,38400.0,27702.53165,30679.83264
2017-07-21 12:10:00,37.52,20.48,0.074,838.0,95.6,38451.0299,27478.48101,30703.93305
2017-07-21 12:20:00,37.63,20.08,0.074,849.0,91.7,38042.7907,27432.91139,30691.88285
2017-07-21 12:30:00,37.9,18.01,0.071,857.0,90.4,37653.68771,27113.92405,30649.70711
2017-07-21 12:40:00,38.23,17.04,0.072,867.0,87.4,37455.94684,26810.12658,30565.35565
2017-07-21 12:50:00,38.34,16.31,0.071,873.0,85.8,37449.56811,26707.59494,30282.17573
2017-07-21 13:00:00,38.81,14.71,0.072,876.0,86.2,37609.03654,26768.35443,30426.77824
2017-07-21 13:10:00,38.98,14.81,0.07,878.0,86.9,38278.80399,27015.18987,30643.68201
2017-07-21 13:20:00,38.95,14.54,0.069,874.0,89.4,38482.92359,27208.86076,30637.6569
2017-07-21 13:30:00,38.8,15.31,0.069,870.0,91.2,38636.01329,27387.34177,30420.75314
2017-07-21 13:40:00,39.24,15.64,0.069,867.0,93.2,38514.81728,27239.24051,30336.40167
2017-07-21 13:50:00,39.41,13.34,0.071,864.0,94.7,38342.59136,27220.25316,30143.59833
2017-07-21 14:00:00,39.55,14.14,0.068,859.0,94.0,38125.71429,27478.48101,30077.32218
2017-07-21 14:10:00,39.67,14.17,0.07,852.0,92.4,38655.1495,27330.37975,29908.61925
2017-07-21 14:20:00,39.73,14.37,0.066,842.0,90.3,38642.39203,27102.53165,29715.8159
2017-07-21 14:30:00,39.74,14.47,0.069,834.0,88.9,38323.45515,27037.97468,29553.13808
2017-07-21 14:40:00,39.7,14.71,0.069,825.0,87.7,38336.21262,26931.64557,29300.08368
2017-07-21 14:50:00,39.78,14.27,0.07,814.0,86.2,38151.22924,26821.51899,29342.25941
2017-07-21 15:00:00,40.01,14.54,0.07,798.0,85.4,37889.701,26753.16456,29408.53556
2017-07-21 15:10:00,39.76,14.94,0.072,784.0,83.6,37915.21595,26722.78481,29203.68201
2017-07-21 15:20:00,39.6,14.31,0.072,768.0,84.0,37691.96013,26513.92405,29083.17992
2017-07-21 15:30:00,39.59,14.54,0.068,750.0,83.8,37787.6412,26582.27848,29113.30544
2017-07-21 15:40:00,39.51,13.97,0.069,725.0,89.2,37506.97674,26441.77215,29257.90795
2017-07-21 15:50:00,39.44,14.11,0.067,709.0,90.3,37424.05316,26145.56962,29077.15481
2017-07-21 16:00:00,39.44,13.77,0.069,687.5,89.6,37213.55482,26191.13924,28974.72803
2017-07-21 16:10:00,39.11,14.04,0.07,668.2,89.7,37124.25249,26118.98734,29263.93305
2017-07-21 16:20:00,39.08,12.87,0.068,646.1,91.1,37015.81395,25974.68354,29613.38912
2017-07-21 16:30:00,39.15,12.3,0.069,623.1,90.8,36869.10299,25837.97468,29818.24268
2017-07-21 16:40:00,38.94,11.94,0.068,599.5,92.3,36767.04319,25575.94937,29920.66946
2017-07-21 16:50:00,38.93,11.34,0.07,572.5,95.3,36377.9402,25556.96203,29794.14226
2017-07-21 17:00:00,38.97,11.57,0.07,543.6,97.2,36263.12292,25518.98734,29896.56904
2017-07-21 17:10:00,38.99,11.34,0.07,509.7,97.9,36218.47176,25518.98734,29794.14226
2017-07-21 17:20:00,38.9,16.91,0.07,473.2,99.9,36237.60797,25416.4557,29866.44351
2017-07-21 17:30:00,38.59,17.07,0.068,445.1,98.6,36371.56146,25389.87342,30053.22176
2017-07-21 17:40:00,38.39,16.94,0.069,418.7,101.2,35969.701,25424.05063,30324.35146
2017-07-21 17:50:00,38.17,15.97,0.068,388.6,139.3,35880.39867,25256.96203,30529.20502
2017-07-21 18:00:00,37.99,15.37,0.069,355.7,251.1,35822.99003,25279.74684,30938.91213
2017-07-21 18:10:00,37.88,14.47,0.069,326.3,306.7,35880.39867,25435.44304,31228.11715
2017-07-21 18:20:00,37.7,14.17,2.918,296.3,287.8,36192.95681,25070.88608,31402.84519
2017-07-21 18:30:00,37.6,14.34,4.911,270.4,266.0,36556.54485,25503.79747,31475.14644
2017-07-21 18:40:00,37.28,14.44,4.912,241.3,239.6,36849.96678,25530.37975,31649.87448
2017-07-21 18:50:00,37.16,14.7,4.912,206.1,207.9,37124.25249,25883.5443,32095.73222
2017-07-21 19:00:00,36.7,15.61,4.909,178.3,178.3,37353.88704,25891.13924,32915.14644
2017-07-21 19:10:00,36.45,16.71,4.911,149.2,149.7,38285.18272,26593.67089,34198.49372
2017-07-21 19:20:00,36.19,16.87,4.908,123.7,124.2,39069.76744,27182.27848,36644.68619
2017-07-21 19:30:00,36.0,17.21,4.907,100.4,100.1,41551.09635,29350.63291,39145.1046
2017-07-21 19:40:00,35.76,16.77,4.908,80.2,79.9,45244.38538,30710.12658,41735.89958
2017-07-21 19:50:00,35.5,17.61,4.907,59.62,58.83,46609.43522,31359.49367,43031.29707
2017-07-21 20:00:00,35.08,19.04,4.911,40.62,39.09,47502.45847,31735.44304,43314.47699
2017-07-21 20:10:00,34.71,20.14,4.909,23.2,20.67,47942.59136,31667.08861,43290.37657
2017-07-21 20:20:00,34.17,21.67,4.91,11.14,9.6,47929.83389,31454.43038,43374.72803
2017-07-21 20:30:00,33.81,22.54,4.911,4.728,4.087,48051.0299,31226.58228,43236.15063
2017-07-21 20:40:00,33.57,23.14,4.908,1.367,1.171,48363.58804,31146.83544,43109.62343
2017-07-21 20:50:00,33.33,23.04,4.911,0.267,0.233,48229.63455,31044.3038,42940.9205
2017-07-21 21:00:00,33.26,22.51,4.912,0.095,0.141,47700.19934,30896.20253,42615.56485
2017-07-21 21:10:00,33.04,23.34,4.913,0.11,0.119,47579.00332,30596.20253,42193.80753
2017-07-21 21:20:00,32.86,23.41,4.915,0.102,0.1,47317.47508,30546.83544,41904.60251
2017-07-21 21:30:00,32.71,23.27,4.912,0.11,0.082,47240.93023,30732.91139,41747.94979
2017-07-21 21:40:00,32.52,23.74,4.912,0.099,0.104,46985.78073,30497.46835,41518.99582
2017-07-21 21:50:00,32.26,24.34,4.912,0.095,0.126,46909.23588,30375.94937,41049.03766
2017-07-21 22:00:00,31.94,25.01,4.906,0.077,0.13,46526.51163,30075.94937,40729.70711
2017-07-21 22:10:00,31.36,25.28,4.908,0.091,0.078,46048.10631,30022.78481,40344.10042
2017-07-21 22:20:00,30.91,25.44,4.911,0.095,0.148,45442.12625,29692.40506,39452.38494
2017-07-21 22:30:00,30.51,25.41,4.91,0.113,0.104,44555.48173,29430.37975,38886.0251
2017-07-21 22:40:00,30.37,25.51,4.911,0.113,0.115,43630.56478,29289.87342,38367.86611
2017-07-21 22:50:00,30.5,25.11,4.914,0.106,0.104,42948.03987,28818.98734,37771.38075
2017-07-21 23:00:00,30.13,26.31,4.903,0.099,0.111,42048.63787,28462.02532,37186.94561
2017-07-21 23:10:00,29.63,26.74,4.907,0.106,0.089,41436.27907,27907.59494,36692.88703
2017-07-21 23:20:00,29.35,26.64,4.909,0.095,0.115,40345.51495,27630.37975,36084.35146
2017-07-21 23:30:00,28.89,27.44,4.91,0.121,0.093,39344.05316,27037.97468,35566.19247
2017-07-21 23:40:00,28.64,29.21,4.908,0.102,0.119,38553.0897,26548.10127,34987.78243
2017-07-21 23:50:00,28.43,30.78,4.91,0.132,0.059,37538.87043,26240.50633,33897.23849
2017-07-22 00:00:00,28.02,33.01,4.906,0.113,0.078,36301.39535,25705.06329,33089.87448
2017-07-22 00:10:00,27.86,32.84,4.907,0.099,0.078,35440.26578,25215.18987,32734.39331
2017-07-22 00:20:00,27.62,32.71,4.907,0.106,0.089,35172.3588,24941.77215,32029.45607
